Family_id,Total_members,Ancient,Euteleostomi,Amniotes,Placentals,Recent,Ohnologs,SSDs,Dominant,Recessive,Both,Unknown,None,Family_Root
63,2,0.5,0.5,0,0,0,1,0,0,0,0,0.5,0.5,LECA
630,4,1,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,LECA
6303,3,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,Bilateria
6312,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Bilateria
6318,4,1,0,0,0,0,1,0,0.5,0,0.25,0.25,0,LECA
632,4,0.25,0.25,0.25,0.25,0,0.75,0.25,0,0,0,0.75,0.25,Bilateria
6322,3,0.333333333333333,0,0,0,0.666666666666667,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,LECA
6328,19,0,0,0,0.0526315789473684,0.210526315789474,0,1,0,0,0,0.210526315789474,0.789473684210526,Simiiformes
633,6,0.5,0.333333333333333,0.166666666666667,0,0,0.833333333333333,0.166666666666667,0,0,0,0.5,0.5,Bilateria
6337,4,0.75,0,0.25,0,0,0,1,0,0,0,0.75,0.25,LECA
6338,2,0.5,0,0.5,0,0,0,1,0,0.5,0,0,0.5,Bilateria
6340,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Homo sapiens
6345,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,LECA
6347,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0,0,0,0,0.666666666666667,0.333333333333333,LECA
6351,2,1,0,0,0,0,1,0,0,0,0,0.5,0.5,LECA
6364,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Vertebrata
6366,2,0.5,0,0.5,0,0,1,0,0,0.5,0,0.5,0,Bilateria
6375,3,1,0,0,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,LECA
638,2,0,0.5,0.5,0,0,1,0,0.5,0,0,0.5,0,LECA
6383,2,0,0.5,0,0.5,0,0,1,0,0,0,0,1,LECA
6386,2,1,0,0,0,0,0,1,0,0,0,1,0,Gnathostomata
639,4,0.25,0.25,0.25,0.25,0,0,1,0,0,0,0.75,0.25,Bilateria
6391,2,1,0,0,0,0,0,1,0,0,0,1,0,Opisthokonta
6396,2,0,0,0.5,0,0.5,1,0,0,0,0,1,0,Opisthokonta
6399,3,0,0.666666666666667,0,0.333333333333333,0,1,0,0,0,0,1,0,Chordata
64,44,0.409090909090909,0.295454545454545,0.272727272727273,0,0.0227272727272727,0.886363636363636,0.113636363636364,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.795454545454545,0.0227272727272727,Bilateria
640,27,0.407407407407407,0.259259259259259,0.222222222222222,0.0740740740740741,0.037037037037037,0.851851851851852,0.148148148148148,0.0740740740740741,0.037037037037037,0,0.62962962962963,0.259259259259259,Bilateria
6403,2,0,0.5,0,0.5,0,0,1,0,0,0,0.5,0.5,LECA
6412,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
642,5,0,0.2,0.6,0.2,0,0.4,0.6,0,0.6,0,0.2,0.2,LECA
6434,3,0,0.333333333333333,0.666666666666667,0,0,0,1,1,0,0,0,0,Chordata
6438,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Chordata
644,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,LECA
6442,2,0,0,1,0,0,0,1,0.5,0,0,0.5,0,LECA
645,4,1,0,0,0,0,0,1,0,0,0,1,0,Opisthokonta
6451,2,0.5,0.5,0,0,0,0,1,0,0.5,0,0.5,0,Gnathostomata
646,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
6461,2,1,0,0,0,0,0,1,0,0,0,1,0,Tetrapoda
6467,3,0,0.333333333333333,0,0,0.666666666666667,0,1,0,0,0,0.333333333333333,0.666666666666667,Gnathostomata
647,10,0.4,0.3,0.2,0.1,0,0.8,0.2,0,0.1,0,0.9,0,LECA
6470,3,0.333333333333333,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,Bilateria
6477,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,Bilateria
6479,2,0,1,0,0,0,1,0,0,0.5,0,0.5,0,Gnathostomata
648,2,0,0,0,0.5,0.5,0,1,0,0,0,0,1,Eutheria
6483,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0,0,0,1,0,LECA
6484,4,0.25,0.5,0.25,0,0,0,1,0,0,0,0.75,0.25,Vertebrata
6486,3,1,0,0,0,0,1,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,LECA
649,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,LECA
6494,3,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0,0,1,0,LECA
65,6,1,0,0,0,0,0,1,0,0,0.166666666666667,0.333333333333333,0.5,LECA
650,9,0.111111111111111,0.111111111111111,0.333333333333333,0.333333333333333,0.111111111111111,0,1,0,0,0,0.777777777777778,0.222222222222222,Chordata
6500,5,0.6,0.2,0,0.2,0,0.8,0.2,0,0,0,0.4,0.6,Bilateria
651,3,0.333333333333333,0,0.666666666666667,0,0,0,1,0,0,0,1,0,Opisthokonta
6511,5,0,0.2,0.8,0,0,0,1,0.2,0,0,0.8,0,Gnathostomata
652,5,0.4,0.6,0,0,0,0.8,0.2,0,0,0,0.8,0.2,Bilateria
6521,2,0.5,0,0.5,0,0,1,0,0,0,0,1,0,LECA
6529,2,0,0,1,0,0,0.5,0.5,0,0,0,0.5,0.5,LECA
6539,2,0,0,0,1,0,0,1,0,0,0,0,1,Euteleostomi
6543,7,0,0.857142857142857,0.142857142857143,0,0,0,1,0.142857142857143,0,0,0.428571428571429,0.428571428571429,Vertebrata
6544,2,0,0,0.5,0.5,0,0,1,0,0,0,1,0,Vertebrata
655,15,0.266666666666667,0.333333333333333,0,0.2,0.133333333333333,0.733333333333333,0.266666666666667,0,0.0666666666666667,0.2,0.666666666666667,0.0666666666666667,Opisthokonta
6553,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Opisthokonta
6554,6,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0.833333333333333,0.166666666666667,0,0,0,0.833333333333333,0.166666666666667,Bilateria
6563,2,0,0,1,0,0,0,1,0,0,0,0,1,LECA
6576,5,0.6,0.2,0,0,0.2,0,1,0,0.2,0,0.6,0.2,Opisthokonta
6577,3,0.333333333333333,0.666666666666667,0,0,0,1,0,0,0,0,1,0,LECA
6583,15,0,0,0,0,0.2,0,1,0,0,0,0.8,0.2,Eutheria
659,7,0.428571428571429,0.142857142857143,0.428571428571429,0,0,0.857142857142857,0.142857142857143,0.142857142857143,0,0.285714285714286,0.571428571428571,0,LECA
66,19,0.789473684210526,0.105263157894737,0.105263157894737,0,0,0.105263157894737,0.894736842105263,0.0526315789473684,0.105263157894737,0,0.684210526315789,0.157894736842105,LECA
660,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,LECA
661,2,0.5,0.5,0,0,0,1,0,0,0,0,0.5,0.5,Vertebrata
6610,2,0.5,0,0.5,0,0,0,1,0.5,0,0,0.5,0,Vertebrata
6619,2,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0.5,LECA
662,16,0.5,0.1875,0.25,0,0.0625,0.6875,0.3125,0.375,0,0.0625,0.5625,0,Opisthokonta
663,10,0.5,0.2,0.2,0.1,0,1,0,0,0.2,0,0.8,0,Bilateria
6634,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,LECA
6647,2,0,0,1,0,0,0,1,0,0.5,0,0.5,0,Amniota
6675,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,LECA
668,2,0,1,0,0,0,0,1,0,0,0,0.5,0.5,LECA
6685,3,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,Chordata
6688,4,0,0,0,0.25,0.25,0,1,0.25,0.25,0,0.5,0,Mammalia
6689,23,0.130434782608696,0.173913043478261,0.391304347826087,0.173913043478261,0.130434782608696,0,1,0,0,0,0.91304347826087,0.0869565217391304,Vertebrata
669,3,0.666666666666667,0,0,0.333333333333333,0,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,Opisthokonta
6691,2,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,Catarrhini
67,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,LECA
670,5,1,0,0,0,0,0,1,0,0.4,0,0.6,0,LECA
6704,2,0.5,0.5,0,0,0,1,0,0.5,0,0,0.5,0,Vertebrata
671,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
6716,2,1,0,0,0,0,0,1,0,0,0,1,0,Opisthokonta
6719,2,0.5,0,0,0.5,0,0,1,0,0,0,0.5,0.5,Bilateria
6720,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,LECA
673,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0,0,0,0,1,0,LECA
6731,3,1,0,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0,LECA
6741,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
6745,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
676,5,0,0,0.6,0.4,0,0.4,0.6,0,0.2,0,0.6,0.2,Bilateria
6765,2,1,0,0,0,0,0,1,0,0,0,0,1,Eutheria
677,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
6775,2,1,0,0,0,0,1,0,0.5,0,0,0.5,0,Chordata
678,18,0.722222222222222,0.111111111111111,0.111111111111111,0.0555555555555556,0,0.444444444444444,0.555555555555556,0.0555555555555556,0.222222222222222,0.166666666666667,0.555555555555556,0,LECA
6780,2,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0.5,Mammalia
679,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Bilateria
6795,2,0.5,0.5,0,0,0,1,0,0,0.5,0,0.5,0,Vertebrata
6798,2,1,0,0,0,0,1,0,0,0,0,0,1,LECA
68,4,1,0,0,0,0,0,1,0,0,0,0.75,0.25,Bilateria
6800,3,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0,0,0,1,Gnathostomata
6809,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Gnathostomata
6814,2,0,0.5,0,0.5,0,0,1,0,0,0.5,0,0.5,Bilateria
6824,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
6830,2,1,0,0,0,0,0,1,0,1,0,0,0,LECA
6832,2,0.5,0.5,0,0,0,0,1,0,0,0,0,1,Gnathostomata
684,2,0.5,0.5,0,0,0,0,1,0,0,0,0.5,0.5,Gnathostomata
6841,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Opisthokonta
6846,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
685,7,0,0.571428571428571,0,0.428571428571429,0,1,0,0,0,0,1,0,LECA
6850,3,0,0.333333333333333,0,0.666666666666667,0,1,0,0,0,0,0.666666666666667,0.333333333333333,Bilateria
6861,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
6867,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,LECA
6874,2,0.5,0.5,0,0,0,1,0,0.5,0,0,0.5,0,LECA
6878,2,0,1,0,0,0,0,1,0,0,0,0.5,0.5,Homo sapiens
6879,2,0,0.5,0,0.5,0,0,1,0,0,0,0.5,0.5,Tetrapoda
688,6,0.333333333333333,0.5,0.166666666666667,0,0,0.833333333333333,0.166666666666667,0,0.333333333333333,0,0.666666666666667,0,LECA
6880,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
689,4,0.75,0,0.25,0,0,0.75,0.25,0,0,0,0.75,0.25,LECA
69,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0.333333333333333,0,0.666666666666667,0,LECA
690,8,0.25,0.125,0.25,0.125,0.125,0.5,0.5,0,0.25,0,0.375,0.375,LECA
6901,3,1,0,0,0,0,0,1,0,0.666666666666667,0,0,0.333333333333333,LECA
6907,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
6909,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,Gnathostomata
6913,2,0,0.5,0.5,0,0,1,0,0,0,0,0.5,0.5,Chordata
6927,2,1,0,0,0,0,0,1,0,0.5,0,0,0.5,Gnathostomata
693,2,1,0,0,0,0,0,1,0,0,0,1,0,LECA
6936,7,0.571428571428571,0.142857142857143,0.285714285714286,0,0,0.428571428571429,0.571428571428571,0,0.142857142857143,0,0.714285714285714,0.142857142857143,Bilateria
6942,3,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,Bilateria
6943,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,LECA
6944,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Homo sapiens
6948,4,1,0,0,0,0,1,0,0,0,0,0.75,0.25,Vertebrata
695,2,0,0.5,0.5,0,0,0,1,0,0,0,0.5,0.5,Vertebrata
6950,4,0.5,0.25,0.25,0,0,0.5,0.5,0,0.25,0,0.75,0,LECA
6957,5,0.6,0,0.2,0.2,0,0,1,0,0,0,0.8,0.2,Opisthokonta
6967,4,0.75,0.25,0,0,0,0,1,0,0.25,0,0.75,0,LECA
697,15,0.4,0.133333333333333,0.4,0.0666666666666667,0,0.8,0.2,0.0666666666666667,0.266666666666667,0,0.6,0.0666666666666667,LECA
6970,4,0.75,0.25,0,0,0,0.5,0.5,0,0.25,0,0.25,0.5,Chordata
6975,2,0,0,1,0,0,0,1,0,0,0,0,1,Amniota
6976,3,0.666666666666667,0,0.333333333333333,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,Opisthokonta
698,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Bilateria
6984,3,0,0.333333333333333,0.666666666666667,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,Bilateria
699,6,0.833333333333333,0.166666666666667,0,0,0,0,1,0,0,0,0.833333333333333,0.166666666666667,LECA
6991,2,1,0,0,0,0,1,0,0,0,0.5,0.5,0,Gnathostomata
6994,2,1,0,0,0,0,0,1,0,1,0,0,0,Bilateria
6997,2,0,0.5,0,0.5,0,0,1,0,0.5,0,0.5,0,Gnathostomata
7,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,Vertebrata
70,19,0.684210526315789,0.210526315789474,0.105263157894737,0,0,0.315789473684211,0.684210526315789,0.0526315789473684,0.105263157894737,0.105263157894737,0.578947368421053,0.157894736842105,Opisthokonta
7002,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0,0,0,1,0,LECA
7006,2,1,0,0,0,0,1,0,0,0,0,1,0,LECA
7008,3,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,Chordata
7009,3,1,0,0,0,0,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,LECA
701,4,0,0.75,0.25,0,0,0.5,0.5,0,0.25,0,0.25,0.5,Chordata
7010,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,Gnathostomata
7013,2,0,0.5,0.5,0,0,0,1,0,0,0,1,0,Gnathostomata
703,40,0.1,0.1,0.05,0.375,0.325,0.075,0.925,0.025,0.05,0,0.425,0.5,Bilateria
7031,7,0.285714285714286,0.428571428571429,0.285714285714286,0,0,0.428571428571429,0.571428571428571,0,0.142857142857143,0,0.571428571428571,0.285714285714286,Bilateria
7046,3,1,0,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,0,Vertebrata
705,6,0.5,0.5,0,0,0,1,0,0,0.5,0,0.5,0,Bilateria
7050,2,0,0,0.5,0,0,0,1,0.5,0,0,0.5,0,Homininae
7058,2,0.5,0,0.5,0,0,1,0,0,0,0,1,0,Bilateria
706,5,0.8,0.2,0,0,0,0.4,0.6,0,0.4,0,0,0.6,Opisthokonta
7060,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Bilateria
7066,2,1,0,0,0,0,0,1,0,0,0,1,0,Opisthokonta
707,5,0.8,0.2,0,0,0,0,1,0.2,0.2,0,0,0.6,Opisthokonta
7073,4,0.25,0.75,0,0,0,0.5,0.5,0,0,0,0.5,0.5,LECA
7074,2,0,1,0,0,0,0,1,0,0,0,0.5,0.5,Homo sapiens
7075,4,0.25,0.25,0.25,0,0.25,0.75,0.25,0,0.25,0,0.5,0.25,LECA
7087,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Vertebrata
709,2,0,0.5,0.5,0,0,1,0,0,0,0,1,0,Chordata
7096,8,0.125,0.75,0.125,0,0,0,1,0,0,0,0.75,0.25,Vertebrata
7098,2,0,0.5,0.5,0,0,0,1,0,0,0,1,0,Gnathostomata
71,14,0.357142857142857,0.0714285714285714,0.142857142857143,0.142857142857143,0.285714285714286,0,1,0,0,0,0.928571428571429,0.0714285714285714,Opisthokonta
7109,3,0,0.666666666666667,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0,Euteleostomi
711,3,0,0.666666666666667,0.333333333333333,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,Bilateria
7120,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
7125,2,1,0,0,0,0,0,1,0,0.5,0,0,0.5,LECA
713,6,0.5,0.5,0,0,0,0,1,0,0.166666666666667,0,0.833333333333333,0,Bilateria
714,9,0.333333333333333,0.222222222222222,0,0.222222222222222,0.222222222222222,0,1,0,0,0,0.888888888888889,0.111111111111111,Bilateria
7143,2,1,0,0,0,0,1,0,0,0,0,0.5,0.5,Gnathostomata
7147,2,0,0.5,0.5,0,0,0,1,0,0,0,1,0,Euteleostomi
7149,3,0.666666666666667,0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,Homo sapiens
7156,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,LECA
7159,2,0,0.5,0,0.5,0,0,1,0,0,0,1,0,Sarcopterygii
7165,4,0.5,0.5,0,0,0,0,1,0,0,0,0,1,Opisthokonta
7174,3,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,1,0,LECA
7176,2,0,0,0.5,0.5,0,0,1,0,0,0,1,0,Euteleostomi
7179,2,0,1,0,0,0,0,1,0.5,0,0,0.5,0,Euteleostomi
7199,88,0,0.0113636363636364,0.431818181818182,0.397727272727273,0.159090909090909,0,1,0,0,0,0.0340909090909091,0.965909090909091,Euteleostomi
72,6,0.166666666666667,0.5,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0,0,0.833333333333333,0.166666666666667,LECA
720,2,1,0,0,0,0,0,1,0.5,0,0,0.5,0,Opisthokonta
7200,2,0,0.5,0.5,0,0,1,0,0,0,0,1,0,Vertebrata
7201,2,1,0,0,0,0,0,1,0,0.5,0,0.5,0,Opisthokonta
7202,4,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0.5,Vertebrata
7206,2,1,0,0,0,0,1,0,0,0,0,0.5,0.5,Vertebrata
7209,2,1,0,0,0,0,1,0,0,0,0,0.5,0.5,Gnathostomata
721,2,1,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,LECA
722,4,0.25,0.75,0,0,0,0,1,0,0.25,0,0.5,0.25,Vertebrata
7221,2,0.5,0,0.5,0,0,0,1,0,0,0,0,1,Vertebrata
7223,4,0.75,0,0.25,0,0,0,1,0,0.25,0,0.75,0,LECA
7224,3,1,0,0,0,0,0,1,0,0.666666666666667,0,0.333333333333333,0,LECA
723,2,1,0,0,0,0,1,0,0,0,0,0,1,Vertebrata
7231,2,1,0,0,0,0,1,0,0.5,0,0,0.5,0,LECA
724,19,0.421052631578947,0.578947368421053,0,0,0,0.684210526315789,0.315789473684211,0,0.105263157894737,0,0.842105263157895,0.0526315789473684,Chordata
7241,2,1,0,0,0,0,0,1,1,0,0,0,0,Hominoidea
7242,2,1,0,0,0,0,1,0,0,0,0,1,0,Vertebrata
7249,3,0,1,0,0,0,1,0,0,0,0,1,0,Bilateria
725,3,1,0,0,0,0,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,LECA
7253,2,0,0,0.5,0,0.5,0,1,0,0,0,0.5,0.5,Gnathostomata
726,2,0.5,0,0.5,0,0,0,1,0,0,0,1,0,LECA
7262,10,0.3,0.5,0.2,0,0,0.2,0.8,0,0.1,0.1,0.2,0.6,Bilateria
727,9,0.555555555555556,0.111111111111111,0.222222222222222,0.111111111111111,0,0.777777777777778,0.222222222222222,0,0.333333333333333,0.111111111111111,0.444444444444444,0.111111111111111,Opisthokonta
7272,2,1,0,0,0,0,0,1,0,0,0,1,0,LECA
7275,3,0,0,0,1,0,0,1,0,0,0,0.666666666666667,0.333333333333333,Mammalia
728,2,1,0,0,0,0,0,1,0,0,0,0,1,Gnathostomata
7280,2,0,0.5,0,0.5,0,0,1,0,0,0.5,0,0.5,LECA
7283,2,0,0,1,0,0,0,1,0,0,0,0.5,0.5,Euteleostomi
7284,5,0.2,0,0.2,0.2,0.4,0,1,0,0,0,0.8,0.2,Amniota
7288,2,0.5,0,0.5,0,0,1,0,0,0,0,1,0,Vertebrata
729,4,0,0.25,0.75,0,0,0.75,0.25,0.5,0,0,0.5,0,Bilateria
7298,2,0.5,0.5,0,0,0,0,1,0,0,0,1,0,Euteleostomi
73,5,0.6,0.2,0,0.2,0,0.4,0.6,0,0,0,1,0,LECA
730,6,0.166666666666667,0.666666666666667,0.166666666666667,0,0,1,0,0,0,0,1,0,LECA
7304,6,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,1,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0,LECA
7305,4,1,0,0,0,0,1,0,0,0.25,0,0,0.75,Chordata
731,12,0.25,0.0833333333333333,0.25,0.416666666666667,0,0.416666666666667,0.583333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.5,0,LECA
7319,3,0,0,0,0.666666666666667,0.333333333333333,0,1,0,0,0,0.333333333333333,0.666666666666667,Eutheria
732,39,0.846153846153846,0.0512820512820513,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.102564102564103,0.897435897435897,0.0256410256410256,0.0512820512820513,0.0256410256410256,0.717948717948718,0.179487179487179,Opisthokonta
7325,2,1,0,0,0,0,0,1,0,0,0,1,0,Gnathostomata
7328,7,0.285714285714286,0.571428571428571,0,0,0.142857142857143,0,1,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,0,Vertebrata
733,12,0.666666666666667,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.416666666666667,0.583333333333333,Bilateria
7335,4,0.25,0.25,0.5,0,0,0,1,0,0,0,0.75,0.25,Chordata
7337,4,0,0.5,0.5,0,0,0,1,0,0,0,0.25,0.75,Bilateria
7338,4,0.5,0,0,0.5,0,1,0,0,0,0,0.25,0.75,Gnathostomata
734,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,LECA
7341,2,0.5,0.5,0,0,0,1,0,0,0,0,0.5,0.5,LECA
7352,8,0.75,0,0.25,0,0,0,1,0,0.125,0,0.25,0.625,LECA
7356,6,0,0,0.333333333333333,0,0.5,0,1,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,Chordata
736,7,0.285714285714286,0.142857142857143,0,0.571428571428571,0,0,1,0.142857142857143,0,0,0.714285714285714,0.142857142857143,LECA
737,2,0.5,0,0.5,0,0,1,0,0,0,0,1,0,LECA
7370,2,0,0.5,0.5,0,0,0,1,0,0.5,0,0.5,0,Sarcopterygii
738,4,1,0,0,0,0,0,1,0,0.25,0.25,0.5,0,LECA
7381,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Vertebrata
74,2,0.5,0.5,0,0,0,0,1,0,0,0,0,1,Vertebrata
741,15,1,0,0,0,0,0,1,0,0,0,0.0666666666666667,0.933333333333333,Eutheria
7414,2,0,0,0.5,0.5,0,0,1,0,0,0,1,0,Bilateria
7418,2,0.5,0.5,0,0,0,1,0,0,0.5,0,0.5,0,Vertebrata
742,2,0.5,0,0.5,0,0,1,0,0,0,0,1,0,Bilateria
7421,2,0,0.5,0,0.5,0,1,0,0,0,0,1,0,Bilateria
7425,2,0.5,0,0,0.5,0,0,1,0,0,0,1,0,LECA
7427,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,Gnathostomata
7432,2,0,0.5,0.5,0,0,1,0,0,0,0,1,0,LECA
7435,2,1,0,0,0,0,1,0,0,0,0.5,0.5,0,LECA
7438,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
744,4,0.5,0.5,0,0,0,1,0,0.25,0,0,0.75,0,LECA
7446,2,1,0,0,0,0,1,0,0,0,0,0,1,Gnathostomata
745,2,0.5,0,0,0.5,0,0,1,0,1,0,0,0,Opisthokonta
7450,2,0,1,0,0,0,0,1,0,0,0,1,0,Gnathostomata
7451,2,0,0,1,0,0,0,1,0,0,0,0.5,0.5,Hominoidea
7453,3,0,0,1,0,0,0,1,0,0.333333333333333,0,0.666666666666667,0,Gnathostomata
746,2,1,0,0,0,0,1,0,0,0,0,0,1,Gnathostomata
7469,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,LECA
748,6,0.833333333333333,0,0,0.166666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0.666666666666667,0.333333333333333,LECA
7481,5,0.4,0.2,0.2,0.2,0,0,1,0.2,0.2,0.2,0.4,0,LECA
7483,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,LECA
7489,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,1,0,0,0,0.333333333333333,0.666666666666667,Chordata
749,5,0.8,0.2,0,0,0,0.4,0.6,0,0.4,0,0.2,0.4,Opisthokonta
7493,2,1,0,0,0,0,1,0,0.5,0,0,0.5,0,LECA
7499,2,1,0,0,0,0,1,0,0,0,0,0,1,LECA
75,2,1,0,0,0,0,0,1,0,0,0,1,0,LECA
750,2,1,0,0,0,0,0,1,0,0,0,0.5,0.5,LECA
7502,4,0,0,0,0.25,0.75,0,1,0,0.25,0,0.25,0.5,Vertebrata
7503,2,0,0,0.5,0.5,0,0,1,0,0,0,1,0,Amniota
7509,3,0,1,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,0,Bilateria
7513,2,0,0,1,0,0,0,1,0,0,0,0,1,Catarrhini
7517,2,0,0,1,0,0,0,1,0,0,0,0,1,Homo sapiens
7519,2,0,1,0,0,0,0,1,0,0,0,1,0,Homininae
752,3,1,0,0,0,0,1,0,0,0,0,1,0,LECA
7525,3,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,Vertebrata
7527,2,0.5,0.5,0,0,0,0,1,0,0,0,0,1,Vertebrata
7547,2,1,0,0,0,0,1,0,0,0,0,0,1,LECA
757,3,1,0,0,0,0,0,1,0,0,0,0.666666666666667,0.333333333333333,LECA
7574,2,1,0,0,0,0,1,0,0,0.5,0,0.5,0,LECA
758,4,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0.5,Vertebrata
7583,2,0.5,0,0.5,0,0,0,1,0,0,0,0.5,0.5,Bilateria
759,5,1,0,0,0,0,0,1,0,0.8,0,0.2,0,LECA
7591,2,0,0,1,0,0,0,1,0,0.5,0,0,0.5,Vertebrata
76,5,0.8,0.2,0,0,0,0.8,0.2,0.2,0,0,0.6,0.2,Bilateria
7606,3,0,0.333333333333333,0,0.666666666666667,0,1,0,0,0,0,1,0,LECA
7614,2,1,0,0,0,0,1,0,0,0,0,1,0,Gnathostomata
7616,2,0.5,0.5,0,0,0,1,0,0,0,0,1,0,Vertebrata
7620,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0,0,0,1,0,Vertebrata
