Family_id,Total_members,Quarter,Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
567,7,1.75,ENSG00000051180,RAD51,796,SSD,2.99,5172,Dominant,LECA,567
5690,4,1,ENSG00000163412,EIF4E3,615,SSD,14.18,1054,Unknown,LECA,5690
57,45,11.25,ENSG00000120088,CRHR1,796,Ohnolog,4.8,3064,Unknown,LECA,57
57,45,11.25,ENSG00000064989,CALCRL,615,Ohnolog,37.28,1002,Unknown,LECA,57
57,45,11.25,ENSG00000144407,PTH2R,615,Ohnolog,47.77,696,Unknown,LECA,57
57,45,11.25,ENSG00000160801,PTH1R,615,Ohnolog,14.99,1366,Both,LECA,57
57,45,11.25,ENSG00000117114,ADGRL2,615,Ohnolog,0.57,1468,Unknown,LECA,57
57,45,11.25,ENSG00000065325,GLP2R,615,SSD,53.35,762,Unknown,LECA,57
57,45,11.25,ENSG00000152990,ADGRA3,615,Ohnolog,42.05,1504,Unknown,LECA,57
57,45,11.25,ENSG00000106113,CRHR2,615,Ohnolog,52.18,1036,Unknown,LECA,57
57,45,11.25,ENSG00000020181,ADGRA2,615,Ohnolog,41.81,1570,Unknown,LECA,57
57,45,11.25,ENSG00000166979,EVA1C,435,SSD,59.56,796,None,LECA,57
57,45,11.25,ENSG00000078549,ADCYAP1R1,435,SSD,22.14,2060,Unknown,LECA,57
5700,4,1,ENSG00000145700,ANKRD31,96,SSD,79.69,120,Unknown,Bilateria,5700
571,4,1,ENSG00000143850,PLEKHA6,413,SSD,31.36,532,Unknown,LECA,571
5710,5,1.25,ENSG00000136048,DRAM1,796,Ohnolog,31.09,598,Unknown,Bilateria,5710
5726,4,1,ENSG00000168939,SPRY3,615,Ohnolog,62.78,566,Unknown,Gnathostomata,5726
5733,15,3.75,ENSG00000183318,SPDYE4,158,SSD,91.31,50,Unknown,Simiiformes,5733
5733,15,3.75,ENSG00000286014,AC211486,96,SSD,NA,0,None,Simiiformes,5733
5733,15,3.75,ENSG00000286038,AC211486,96,SSD,NA,0,None,Simiiformes,5733
574,4,1,ENSG00000170271,FAXDC2,796,SSD,12.05,718,None,LECA,574
5753,4,1,ENSG00000176194,CIDEA,615,SSD,75.33,988,Unknown,Bilateria,5753
576,7,1.75,ENSG00000134363,FST,615,Ohnolog,0.8,2064,Unknown,LECA,576
5770,7,1.75,ENSG00000259384,GH1,435,SSD,23.7,704,Both,Gnathostomata,5770
5775,5,1.25,ENSG00000163825,RTP3,311,SSD,93.93,1166,Unknown,Chordata,5775
5786,4,1,ENSG00000157933,SKI,615,Ohnolog,34.04,578,Dominant,Vertebrata,5786
579,16,4,ENSG00000165568,AKR1E2,796,SSD,87.28,340,Unknown,LECA,579
579,16,4,ENSG00000085662,AKR1B1,796,SSD,25.64,2038,Unknown,LECA,579
579,16,4,ENSG00000170049,KCNAB3,615,Ohnolog,23.21,1032,Unknown,LECA,579
579,16,4,ENSG00000117448,AKR1A1,615,SSD,25.29,1212,Unknown,LECA,579
5793,5,1.25,ENSG00000136682,CBWD2,615,SSD,75.7,234,Unknown,LECA,5793
58,4,1,ENSG00000161202,DVL3,796,Ohnolog,24.2,2160,Dominant,LECA,58
5800,5,1.25,ENSG00000172889,EGFL7,435,SSD,76.65,860,Unknown,LECA,5800
581,5,1.25,ENSG00000197312,DDI2,796,SSD,19.87,690,None,LECA,581
5810,4,1,ENSG00000146729,NIPSNAP2,796,Ohnolog,NA,1020,Unknown,Chordata,5810
5816,5,1.25,ENSG00000136816,TOR1B,796,Ohnolog,63.48,554,Unknown,Vertebrata,5816
5841,4,1,ENSG00000213760,ATP6V1G2,796,Ohnolog,42.08,2350,Unknown,LECA,5841
5850,4,1,ENSG00000140350,ANP32A,796,Ohnolog,20.94,1616,Unknown,LECA,5850
586,8,2,ENSG00000187097,ENTPD5,796,Ohnolog,32.32,868,Unknown,LECA,586
586,8,2,ENSG00000197586,ENTPD6,796,Ohnolog,74.06,756,Unknown,LECA,586
589,10,2.5,ENSG00000180245,RRH,615,Ohnolog,50.51,472,Unknown,Bilateria,589
589,10,2.5,ENSG00000122375,OPN4,615,Ohnolog,56.84,1694,Unknown,Bilateria,589
59,18,4.5,ENSG00000160183,TMPRSS3,615,SSD,64.12,0,Recessive,LECA,59
59,18,4.5,ENSG00000007038,PRSS21,615,SSD,98.89,1042,Unknown,LECA,59
59,18,4.5,ENSG00000184012,TMPRSS2,615,SSD,80.27,1470,Unknown,LECA,59
59,18,4.5,ENSG00000105707,HPN,435,SSD,52.17,1078,Unknown,LECA,59
590,36,9,ENSG00000175354,PTPN2,796,Ohnolog,21.34,2646,Unknown,LECA,590
590,36,9,ENSG00000132670,PTPRA,615,SSD,21.26,1580,Unknown,LECA,590
590,36,9,ENSG00000111679,PTPN6,615,SSD,12.62,2834,Unknown,LECA,590
590,36,9,ENSG00000127947,PTPN12,615,SSD,3.39,1924,Unknown,LECA,590
590,36,9,ENSG00000196396,PTPN1,615,Ohnolog,8.18,2878,Dominant,LECA,590
590,36,9,ENSG00000076201,PTPN23,615,SSD,64.87,2854,Unknown,LECA,590
590,36,9,ENSG00000179295,PTPN11,615,SSD,1.58,3946,Dominant,LECA,590
590,36,9,ENSG00000152894,PTPRK,615,SSD,4.65,1960,Unknown,LECA,590
590,36,9,ENSG00000105426,PTPRS,435,Ohnolog,66.22,0,Unknown,LECA,590
5909,4,1,ENSG00000137392,CLPS,435,SSD,71.68,960,Unknown,Gnathostomata,5909
592,42,10.5,ENSG00000138160,KIF11,796,SSD,9.02,3958,Dominant,LECA,592
592,42,10.5,ENSG00000101350,KIF3B,796,Ohnolog,22.85,2186,Unknown,LECA,592
592,42,10.5,ENSG00000137807,AC027237,796,SSD,NA,3324,Unknown,LECA,592
592,42,10.5,ENSG00000084731,KIF3C,796,Ohnolog,22.27,2516,Unknown,LECA,592
592,42,10.5,ENSG00000089177,KIF16B,796,SSD,44.94,2458,Unknown,LECA,592
592,42,10.5,ENSG00000117245,KIF17,796,SSD,56.67,2292,Unknown,LECA,592
592,42,10.5,ENSG00000131437,KIF3A,796,SSD,6.32,3008,Unknown,LECA,592
592,42,10.5,ENSG00000142945,KIF2C,796,Ohnolog,14.2,3086,Unknown,LECA,592
592,42,10.5,ENSG00000170759,KIF5B,796,Ohnolog,14.67,3222,Unknown,LECA,592
592,42,10.5,ENSG00000112984,KIF20A,615,SSD,20.24,3190,Unknown,LECA,592
595,37,9.25,ENSG00000072110,ACTN1,796,Ohnolog,15.15,2922,Dominant,LECA,595
595,37,9.25,ENSG00000137877,SPTBN5,796,SSD,80.8,1506,Unknown,LECA,595
595,37,9.25,ENSG00000077522,ACTN2,796,Ohnolog,13.49,3310,Dominant,LECA,595
595,37,9.25,ENSG00000115306,SPTBN1,796,Ohnolog,2.63,2252,Unknown,LECA,595
595,37,9.25,ENSG00000197694,SPTAN1,796,SSD,8.65,2330,Dominant,LECA,595
595,37,9.25,ENSG00000134769,DTNA,796,Ohnolog,3.81,1328,Dominant,LECA,595
595,37,9.25,ENSG00000070182,SPTB,796,Ohnolog,13.74,0,Dominant,LECA,595
595,37,9.25,ENSG00000248746,ACTN3,796,Ohnolog,NA,2240,None,LECA,595
595,37,9.25,ENSG00000205038,PKHD1L1,615,SSD,38.17,846,Unknown,LECA,595
597,14,3.5,ENSG00000124406,ATP8A1,615,Ohnolog,18.67,1856,None,LECA,597
597,14,3.5,ENSG00000166377,ATP9B,615,Ohnolog,52.07,746,Unknown,LECA,597
597,14,3.5,ENSG00000081923,ATP8B1,615,SSD,41.4,0,Both,LECA,597
598,4,1,ENSG00000102924,CBLN1,615,SSD,27.63,2056,Unknown,LECA,598
5989,13,3.25,ENSG00000137869,CYP19A1,615,SSD,15.99,2726,Dominant,LECA,5989
5989,13,3.25,ENSG00000145476,CYP4V2,615,SSD,70.46,1106,Recessive,LECA,5989
5989,13,3.25,ENSG00000186526,CYP4F8,435,SSD,NA,752,Unknown,LECA,5989
599,20,5,ENSG00000164619,BMPER,615,SSD,15,952,Recessive,LECA,599
599,20,5,ENSG00000109927,TECTA,615,Ohnolog,11.78,748,Both,LECA,599
599,20,5,ENSG00000174453,VWC2L,435,SSD,3.72,1064,None,LECA,599
599,20,5,ENSG00000101938,CHRDL1,435,SSD,24.72,708,Recessive,LECA,599
599,20,5,ENSG00000188730,VWC2,435,SSD,45.93,896,Unknown,LECA,599
5994,5,1.25,ENSG00000263155,MYZAP,435,SSD,42.86,198,Unknown,LECA,5994
6,41,10.25,ENSG00000100095,SEZ6L,615,Ohnolog,66.63,1694,Unknown,LECA,6
6,41,10.25,ENSG00000116183,PAPPA2,615,Ohnolog,46.27,500,None,LECA,6
6,41,10.25,ENSG00000183117,CSMD1,615,Ohnolog,47.53,1442,Unknown,LECA,6
6,41,10.25,ENSG00000063015,SEZ6,615,Ohnolog,34.54,1088,Unknown,LECA,6
6,41,10.25,ENSG00000143502,SUSD4,615,SSD,49.25,404,Unknown,LECA,6
6,41,10.25,ENSG00000102359,SRPX2,435,SSD,16.71,1082,Unknown,LECA,6
6,41,10.25,ENSG00000112936,C7,435,Ohnolog,69.38,482,Unknown,LECA,6
6,41,10.25,ENSG00000174938,SEZ6L2,435,Ohnolog,34.58,1008,Unknown,LECA,6
6,41,10.25,ENSG00000113600,C9,435,Ohnolog,85.32,614,Unknown,LECA,6
6,41,10.25,ENSG00000021852,C8B,435,Ohnolog,68.29,1180,Recessive,LECA,6
60,11,2.75,ENSG00000021776,AQR,796,SSD,41.59,1784,Unknown,LECA,60
60,11,2.75,ENSG00000198265,HELZ,796,SSD,24.38,1370,Unknown,LECA,60
6015,5,1.25,ENSG00000205544,TMEM256,796,SSD,46.93,898,Unknown,LECA,6015
6018,4,1,ENSG00000165409,TSHR,615,Ohnolog,9.1,1450,Both,LECA,6018
603,20,5,ENSG00000143473,KCNH1,796,Ohnolog,22.54,1858,Dominant,LECA,603
603,20,5,ENSG00000140015,KCNH5,796,Ohnolog,10.41,1222,Unknown,LECA,603
603,20,5,ENSG00000284299,AL590132,615,SSD,NA,0,None,LECA,603
603,20,5,ENSG00000138622,HCN4,615,Ohnolog,29.52,1298,Dominant,LECA,603
603,20,5,ENSG00000183960,KCNH8,615,SSD,28.02,1090,None,LECA,603
6047,6,1.5,ENSG00000188820,CALHM6,615,SSD,NA,744,Unknown,Vertebrata,6047
6053,7,1.75,ENSG00000171659,GPR34,435,SSD,46.14,636,Unknown,Gnathostomata,6053
607,4,1,ENSG00000134717,BTF3L4,796,Ohnolog,5.91,1160,None,LECA,607
608,9,2.25,ENSG00000127564,PKMYT1,796,SSD,40.96,2462,Unknown,LECA,608
608,9,2.25,ENSG00000128829,EIF2AK4,796,SSD,34.2,2312,Recessive,LECA,608
610,21,5.25,ENSG00000101945,SUV39H1,796,SSD,14.81,4332,Unknown,LECA,610
610,21,5.25,ENSG00000143379,SETDB1,615,SSD,21.29,4320,Unknown,LECA,610
610,21,5.25,ENSG00000152455,SUV39H2,615,SSD,10.24,3654,Unknown,LECA,610
610,21,5.25,ENSG00000055609,KMT2C,615,Ohnolog,53.58,4098,Dominant,LECA,610
610,21,5.25,ENSG00000181090,EHMT1,615,Ohnolog,62.96,3932,Dominant,LECA,610
6117,5,1.25,ENSG00000138738,PRDM5,615,SSD,37.9,974,Recessive,LECA,6117
6129,4,1,ENSG00000146950,SHROOM2,351,Ohnolog,60.6,794,Unknown,LECA,6129
614,12,3,ENSG00000162267,ITIH3,615,Ohnolog,56.66,1188,Unknown,Chordata,614
614,12,3,ENSG00000055955,ITIH4,615,Ohnolog,80.6,1992,Unknown,Chordata,614
614,12,3,ENSG00000145198,VWA5B2,435,Ohnolog,61.38,794,None,Chordata,614
6147,6,1.5,ENSG00000145642,SHISAL2B,615,SSD,NA,108,None,Vertebrata,6147
617,30,7.5,ENSG00000162676,GFI1,796,Ohnolog,28.29,2124,Dominant,LECA,617
617,30,7.5,ENSG00000112238,PRDM13,615,SSD,56.21,676,Unknown,LECA,617
617,30,7.5,ENSG00000160685,ZBTB7B,615,SSD,56.89,1434,Unknown,LECA,617
617,30,7.5,ENSG00000130584,ZBTB46,615,Ohnolog,65.79,702,Unknown,LECA,617
617,30,7.5,ENSG00000128610,FEZF1,615,Ohnolog,18.06,1228,Recessive,LECA,617
617,30,7.5,ENSG00000198081,ZBTB14,615,SSD,28.98,826,Unknown,LECA,617
617,30,7.5,ENSG00000130711,PRDM12,615,SSD,34.03,460,Recessive,LECA,617
618,17,4.25,ENSG00000180914,OXTR,615,SSD,10.68,1376,Unknown,Bilateria,618
618,17,4.25,ENSG00000148734,NPFFR1,615,Ohnolog,51.68,936,Unknown,Bilateria,618
618,17,4.25,ENSG00000126895,AVPR2,615,SSD,12.7,0,Recessive,Bilateria,618
618,17,4.25,ENSG00000110148,CCKBR,615,Ohnolog,51.65,1626,Unknown,Bilateria,618
6195,4,1,ENSG00000139351,SYCP3,615,SSD,51.51,1046,Dominant,Eutheria,6195
6196,5,1.25,ENSG00000187855,ASCL4,615,Ohnolog,79.76,282,None,Bilateria,6196
620,6,1.5,ENSG00000076604,TRAF4,796,SSD,21.85,1756,Unknown,Bilateria,620
621,5,1.25,ENSG00000233198,RNF224,435,SSD,81.74,6,None,Bilateria,621
6219,7,1.75,ENSG00000139610,CELA1,435,Ohnolog,59.6,890,Unknown,LECA,6219
622,5,1.25,ENSG00000144730,IL17RD,615,SSD,43.22,606,Both,Bilateria,622
6231,5,1.25,ENSG00000169155,ZBTB43,615,SSD,15.2,600,None,LECA,6231
6240,4,1,ENSG00000176428,VPS37D,796,Ohnolog,64.11,372,Unknown,Bilateria,6240
627,7,1.75,ENSG00000099889,ARVCF,615,Ohnolog,54.56,1412,Unknown,LECA,627
628,6,1.5,ENSG00000116062,MSH6,796,SSD,6.24,3142,Both,LECA,628
629,18,4.5,ENSG00000057593,F7,615,SSD,80.84,988,Recessive,LECA,629
629,18,4.5,ENSG00000205403,CFI,615,SSD,78.03,1544,Both,LECA,629
629,18,4.5,ENSG00000285330,AC126283,615,SSD,NA,0,None,LECA,629
629,18,4.5,ENSG00000126218,F10,615,SSD,72.12,1990,Recessive,LECA,629
6297,4,1,ENSG00000140280,LYSMD2,615,SSD,55.42,76,None,Bilateria,6297
630,4,1,ENSG00000203668,CHML,796,SSD,67.97,1160,Unknown,LECA,630
6318,4,1,ENSG00000143549,TPM3,796,Ohnolog,15.49,2874,Both,LECA,6318
632,4,1,ENSG00000133069,TMCC2,615,Ohnolog,30.16,746,None,Bilateria,632
6328,19,4.75,ENSG00000167110,GOLGA2,105,SSD,73.06,1642,Unknown,LECA,6328
6328,19,4.75,ENSG00000175265,GOLGA8A,29,SSD,92.88,294,Unknown,LECA,6328
6328,19,4.75,ENSG00000215252,GOLGA8B,29,SSD,91.31,266,Unknown,LECA,6328
6328,19,4.75,ENSG00000167195,GOLGA6C,9,SSD,92.77,110,None,LECA,6328
633,6,1.5,ENSG00000155545,MIER3,615,Ohnolog,20.01,862,None,Bilateria,633
6337,4,1,ENSG00000143994,ABHD1,796,SSD,63.73,702,Unknown,LECA,6337
639,4,1,ENSG00000058272,PPP1R12A,615,SSD,2.14,3392,Unknown,Bilateria,639
64,44,11,ENSG00000260027,HOXB7,615,Ohnolog,5.76,1250,Unknown,LECA,64
64,44,11,ENSG00000170166,HOXD4,615,Ohnolog,11.93,950,Unknown,LECA,64
64,44,11,ENSG00000128652,HOXD3,615,Ohnolog,3.22,884,Unknown,LECA,64
64,44,11,ENSG00000120093,HOXB3,615,Ohnolog,14.29,1028,Unknown,LECA,64
64,44,11,ENSG00000120075,HOXB5,615,Ohnolog,2.7,1004,Unknown,LECA,64
64,44,11,ENSG00000005073,HOXA11,615,Ohnolog,3.2,1110,Dominant,LECA,64
64,44,11,ENSG00000164438,TLX3,615,Ohnolog,16.47,1112,Unknown,LECA,64
64,44,11,ENSG00000120068,HOXB8,615,Ohnolog,26.88,890,Unknown,LECA,64
64,44,11,ENSG00000120094,HOXB1,615,SSD,16.37,1018,Recessive,LECA,64
64,44,11,ENSG00000159184,HOXB13,615,Ohnolog,39.86,854,Unknown,LECA,64
64,44,11,ENSG00000106004,HOXA5,615,Ohnolog,0.97,1646,Unknown,LECA,64
640,27,6.75,ENSG00000138670,RASGEF1B,796,Ohnolog,17.39,1228,Unknown,LECA,640
640,27,6.75,ENSG00000116191,RALGPS2,615,Ohnolog,16.1,1322,Unknown,LECA,640
640,27,6.75,ENSG00000136828,RALGPS1,615,Ohnolog,18.81,1228,Unknown,LECA,640
640,27,6.75,ENSG00000113319,RASGRF2,615,SSD,32.53,1690,Unknown,LECA,640
640,27,6.75,ENSG00000158987,RAPGEF6,615,Ohnolog,15.95,770,Unknown,LECA,640
640,27,6.75,ENSG00000058335,RASGRF1,615,SSD,48.53,2648,Unknown,LECA,640
642,5,1.25,ENSG00000135951,TSGA10,435,Ohnolog,30.7,400,Recessive,LECA,642
645,4,1,ENSG00000124784,RIOK1,796,SSD,55.49,1266,Unknown,LECA,645
647,10,2.5,ENSG00000145214,DGKQ,796,SSD,68.02,1232,Unknown,LECA,647
647,10,2.5,ENSG00000149091,DGKZ,615,Ohnolog,46,836,Unknown,LECA,647
6484,4,1,ENSG00000141744,PNMT,615,SSD,38.65,706,Unknown,Vertebrata,6484
65,6,1.5,ENSG00000267645,AC105052,796,SSD,NA,0,Unknown,LECA,65
650,9,2.25,ENSG00000163659,TIPARP,615,SSD,22.17,860,Unknown,LECA,650
650,9,2.25,ENSG00000111224,PARP11,435,SSD,36.73,408,Unknown,LECA,650
6500,5,1.25,ENSG00000169018,FEM1B,796,SSD,30.82,2114,Unknown,LECA,6500
6511,5,1.25,ENSG00000206013,IFITM5,435,SSD,56.57,486,Dominant,Gnathostomata,6511
652,5,1.25,ENSG00000059728,MXD1,615,Ohnolog,19.62,744,Unknown,Bilateria,652
6543,7,1.75,ENSG00000145107,TM4SF19,435,SSD,69.21,326,None,Vertebrata,6543
655,15,3.75,ENSG00000197496,SLC2A10,615,SSD,71.82,4824,Recessive,LECA,655
655,15,3.75,ENSG00000109667,SLC2A9,615,SSD,65.52,1066,Both,LECA,655
655,15,3.75,ENSG00000133460,SLC2A11,615,Ohnolog,83.8,362,Unknown,LECA,655
6554,6,1.5,ENSG00000185565,LSAMP,615,Ohnolog,0.17,1482,Unknown,Bilateria,6554
6576,5,1.25,ENSG00000166851,PLK1,796,SSD,3.07,5826,Unknown,LECA,6576
6583,15,3.75,ENSG00000186086,NBPF6,29,SSD,98.35,0,Unknown,LECA,6583
6583,15,3.75,ENSG00000196427,NBPF4,15,SSD,97.73,78,Unknown,LECA,6583
6583,15,3.75,ENSG00000142794,NBPF3,9,SSD,98.29,96,Unknown,LECA,6583
659,7,1.75,ENSG00000165238,WNK2,615,Ohnolog,70.95,770,Unknown,LECA,659
66,19,4.75,ENSG00000174953,DHX36,796,SSD,24.2,2406,Unknown,LECA,66
66,19,4.75,ENSG00000109606,DHX15,796,SSD,3.44,3878,Unknown,LECA,66
66,19,4.75,ENSG00000163214,DHX57,796,SSD,46.62,2244,None,LECA,66
66,19,4.75,ENSG00000134815,DHX34,796,SSD,66.87,1920,Unknown,LECA,66
662,16,4,ENSG00000087258,GNAO1,796,SSD,7.72,3806,Dominant,LECA,662
662,16,4,ENSG00000134183,GNAT2,615,Ohnolog,23.09,1894,Unknown,LECA,662
662,16,4,ENSG00000088256,GNA11,615,Ohnolog,39.4,2968,Dominant,LECA,662
662,16,4,ENSG00000146535,GNA12,615,Ohnolog,46.88,2392,Unknown,LECA,662
663,10,2.5,ENSG00000213676,ATF6B,615,Ohnolog,47.66,896,Unknown,Bilateria,663
663,10,2.5,ENSG00000143578,CREB3L4,615,Ohnolog,57.85,758,Unknown,Bilateria,663
6688,4,1,ENSG00000215853,RPTN,105,SSD,89.47,474,Unknown,LECA,6688
6689,23,5.75,ENSG00000160678,S100A1,615,SSD,24.85,1240,Unknown,LECA,6689
6689,23,5.75,ENSG00000171643,S100Z,615,SSD,46.7,186,Unknown,LECA,6689
6689,23,5.75,ENSG00000160307,S100B,615,SSD,6.82,3078,Unknown,LECA,6689
6689,23,5.75,ENSG00000163993,S100P,435,SSD,89.8,552,Unknown,LECA,6689
6689,23,5.75,ENSG00000188817,SNTN,435,SSD,66.14,158,Unknown,LECA,6689
670,5,1.25,ENSG00000167315,ACAA2,796,SSD,57.52,1532,Unknown,LECA,670
676,5,1.25,ENSG00000164828,SUN1,413,Ohnolog,83.24,1362,Unknown,LECA,676
678,18,4.5,ENSG00000061918,GUCY1B1,796,SSD,NA,2254,Unknown,LECA,678
678,18,4.5,ENSG00000162104,ADCY9,796,SSD,38.15,2268,Unknown,LECA,678
678,18,4.5,ENSG00000169418,NPR1,796,Ohnolog,22.41,1800,Unknown,LECA,678
678,18,4.5,ENSG00000138031,ADCY3,796,SSD,38.39,2962,Recessive,LECA,678
68,4,1,ENSG00000262655,SPON1,796,SSD,NA,2826,Unknown,LECA,68
685,7,1.75,ENSG00000106384,MOGAT3,435,Ohnolog,90.91,470,Unknown,LECA,685
688,6,1.5,ENSG00000179387,ELMOD2,796,Ohnolog,34.55,446,Unknown,LECA,688
689,4,1,ENSG00000062716,VMP1,796,SSD,7.75,948,Unknown,LECA,689
690,8,2,ENSG00000126214,KLC1,796,Ohnolog,18.85,2200,Unknown,LECA,690
690,8,2,ENSG00000256500,AL139300,796,Ohnolog,NA,2086,None,LECA,690
6936,7,1.75,ENSG00000197753,LHFPL5,796,Ohnolog,30.68,754,Recessive,Bilateria,6936
6948,4,1,ENSG00000183578,TNFAIP8L3,796,Ohnolog,61.29,298,Unknown,Vertebrata,6948
6950,4,1,ENSG00000145794,MEGF10,615,Ohnolog,27.23,1260,Recessive,LECA,6950
6957,5,1.25,ENSG00000170881,RNF139,796,SSD,23.61,1294,Unknown,LECA,6957
6967,4,1,ENSG00000198755,RPL10A,796,SSD,28.38,3092,Unknown,LECA,6967
697,15,3.75,ENSG00000104267,CA2,796,Ohnolog,3.7,2702,Recessive,LECA,697
697,15,3.75,ENSG00000178538,CA8,615,Ohnolog,10.02,892,Recessive,LECA,697
697,15,3.75,ENSG00000118298,CA14,615,Ohnolog,49.26,668,Unknown,LECA,697
6970,4,1,ENSG00000168993,CPLX1,796,Ohnolog,57.56,2372,Recessive,Chordata,6970
699,6,1.5,ENSG00000063244,U2AF2,796,SSD,40.03,3184,Unknown,LECA,699
70,19,4.75,ENSG00000243725,TTC4,796,SSD,54.15,2588,Unknown,LECA,70
70,19,4.75,ENSG00000154174,TOMM70,796,SSD,NA,1564,Unknown,LECA,70
70,19,4.75,ENSG00000103266,STUB1,796,SSD,25.33,3448,Both,LECA,70
70,19,4.75,ENSG00000113312,TTC1,796,SSD,38.06,1194,Unknown,LECA,70
701,4,1,ENSG00000283321,AC019117,435,SSD,NA,0,None,Chordata,701
703,40,10,ENSG00000213799,ZNF845,615,SSD,98.38,350,None,LECA,703
703,40,10,ENSG00000115568,ZNF142,615,Ohnolog,58.75,580,Recessive,LECA,703
703,40,10,ENSG00000102974,CTCF,615,Ohnolog,2.59,3668,Dominant,LECA,703
703,40,10,ENSG00000112365,ZBTB24,615,SSD,53.44,1050,Recessive,LECA,703
703,40,10,ENSG00000204859,ZBTB48,435,SSD,48.25,650,Unknown,LECA,703
703,40,10,ENSG00000185278,ZBTB37,435,SSD,25.23,318,None,LECA,703
703,40,10,ENSG00000177125,ZBTB34,435,SSD,20.93,466,Unknown,LECA,703
703,40,10,ENSG00000105732,ZNF574,435,SSD,56.58,474,None,LECA,703
703,40,10,ENSG00000151612,ZNF827,351,SSD,10.04,588,Unknown,LECA,703
703,40,10,ENSG00000170265,ZNF282,311,SSD,64.68,476,Unknown,LECA,703
7031,7,1.75,ENSG00000213123,TCTEX1D2,796,Ohnolog,53.66,462,Recessive,LECA,7031
705,6,1.5,ENSG00000183098,GPC6,796,Ohnolog,1.28,1378,Recessive,Bilateria,705
706,5,1.25,ENSG00000063761,ADCK1,796,SSD,44,572,None,LECA,706
707,5,1.25,ENSG00000105755,ETHE1,796,SSD,62.83,800,Recessive,Opisthokonta,707
7073,4,1,ENSG00000162777,DENND2D,615,SSD,38.81,546,Unknown,LECA,7073
7075,4,1,ENSG00000147010,SH3KBP1,615,Ohnolog,9.78,1608,Recessive,LECA,7075
7096,8,2,ENSG00000182631,RXFP3,615,SSD,47.86,744,Unknown,Vertebrata,7096
7096,8,2,ENSG00000173250,GPR151,435,SSD,49.51,630,None,Vertebrata,7096
71,14,3.5,ENSG00000167107,ACSF2,796,SSD,67.04,1066,Unknown,LECA,71
71,14,3.5,ENSG00000176715,ACSF3,796,SSD,79.2,1290,Unknown,LECA,71
71,14,3.5,ENSG00000111058,ACSS3,796,SSD,28.03,968,Unknown,LECA,71
713,6,1.5,ENSG00000104415,CCN4,615,SSD,NA,1000,Unknown,Bilateria,713
714,9,2.25,ENSG00000064218,DMRT3,615,SSD,58.29,876,Unknown,Bilateria,714
714,9,2.25,ENSG00000142700,DMRTA2,615,SSD,55.92,588,Unknown,Bilateria,714
7165,4,1,ENSG00000203705,TATDN3,796,SSD,36.05,534,None,Opisthokonta,7165
7199,88,22,ENSG00000256574,OR13A1,435,SSD,67.51,136,None,Euteleostomi,7199
7199,88,22,ENSG00000177174,OR14C36,351,SSD,96.9,152,None,Euteleostomi,7199
7199,88,22,ENSG00000197591,OR11L1,351,SSD,82.68,138,None,Euteleostomi,7199
7199,88,22,ENSG00000186440,OR6P1,351,SSD,75.57,250,None,Euteleostomi,7199
7199,88,22,ENSG00000186113,OR5D14,311,SSD,82.04,204,None,Euteleostomi,7199
7199,88,22,ENSG00000182083,OR6B2,311,SSD,80.01,136,None,Euteleostomi,7199
7199,88,22,ENSG00000181761,OR8H3,311,SSD,89.06,276,None,Euteleostomi,7199
7199,88,22,ENSG00000181371,OR5M8,311,SSD,86.37,78,None,Euteleostomi,7199
7199,88,22,ENSG00000233412,OR5H15,311,SSD,89.98,126,None,Euteleostomi,7199
7199,88,22,ENSG00000206536,OR5K3,311,SSD,74.29,244,None,Euteleostomi,7199
7199,88,22,ENSG00000279395,OR5L1,311,SSD,98.05,0,None,Euteleostomi,7199
7199,88,22,ENSG00000187612,OR5W2,311,SSD,85.67,280,None,Euteleostomi,7199
7199,88,22,ENSG00000280314,OR8K3,311,SSD,83.82,0,None,Euteleostomi,7199
7199,88,22,ENSG00000186886,OR5D3P,311,SSD,NA,0,None,Euteleostomi,7199
7199,88,22,ENSG00000181693,OR8H1,311,SSD,90.95,112,None,Euteleostomi,7199
7199,88,22,ENSG00000279961,OR5R1,311,SSD,81.81,0,None,Euteleostomi,7199
7199,88,22,ENSG00000148215,OR5C1,311,SSD,63.36,98,None,Euteleostomi,7199
7199,88,22,ENSG00000205030,OR5L2,311,SSD,80.79,268,None,Euteleostomi,7199
7199,88,22,ENSG00000167822,OR8J3,311,SSD,92.22,122,None,Euteleostomi,7199
7199,88,22,ENSG00000150269,OR5M9,311,SSD,80.25,174,None,Euteleostomi,7199
7199,88,22,ENSG00000178586,OR6B3,311,SSD,83.5,118,None,Euteleostomi,7199
7199,88,22,ENSG00000172154,OR8I2,311,SSD,85.58,140,None,Euteleostomi,7199
72,6,1.5,ENSG00000172183,ISG20,615,SSD,68.47,1602,Unknown,LECA,72
7202,4,1,ENSG00000204007,GLT6D1,615,SSD,99.42,326,Unknown,Vertebrata,7202
722,4,1,ENSG00000164331,ANKRA2,615,SSD,27.95,1984,Unknown,LECA,722
7223,4,1,ENSG00000174099,MSRB3,796,SSD,15.61,1210,Recessive,LECA,7223
724,19,4.75,ENSG00000198121,LPAR1,615,Ohnolog,11.39,1820,Unknown,Chordata,724
